21507230000000003	http://search.m.yhd.com/search/c0-0/k%E5%A4%A7%E5%AE%B6%E7%94%B5/mb0-pr-a-d1-f?tp=5005.157331.m2685405.1.2.KuqVWr9-10-AX9EQ	http://cms.m.yhd.com/sale/157331?tp=5006.0.947.0.2.KuqVT23-10-AX9EQ		3	ANCS8WMS9AY6NRN1ZKUC2AWUE75PKQYR5FS8	undefined.undefined.0.0.0.undefined	5005.157331.m2685405.1.2.KuqVWr9-10-AX9EQ			FR5HYC6CXRUVA4XMD5168EH9167JMZR7	109826200664		183.204.152.107		msessionid:B1ASBZZ37ESZNKD52HQP5EJYU71V9DJY8FGZ,unionKey:109826200664		2015-07-23 00:00:00		http://m.yhd.com/1?tracker_u=109826200664	5			17	190					Mozilla/5.0 (Linux; Android 4.4.2; SM-N900V Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 LieBaoFast/3.13.3	AndroidSystem		1664		2685405_img1			河南省	17			平顶山市						5008	KuqVYqW-10-AX9EQ	大家电	5005	KuqVWr9-10-AX9EQ	157331							br_chrome	30.0.0.0	4.4.2		1080*1920		unknown	m2685405	1	2																	1437580799207
21507230000000004	http://image.yihaodianimg.com/virtual-web_static/virtual_yhd_iframe_index_widthscreen.html?randid=2015722	http://www.yhd.com/?tracker_u=105761690&uid=&website_id=E100020014|		3	WAYYX8S73AGVDRPE63XW9YTX2VAAEH75TZSF					XW11MU4TR5Z1HT68KZ56AU7VZBXUXKSZ	105761690		112.64.50.96		websiteId:E100020014|		2015-07-23 00:00:00		http://f.17glink.com/Ealliance?m=yihaodian,E100020014,E25620,0,0,u_id=	2				1					Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML	Win32							上海市	1			上海市																																										
21507230000000005	http://item.yhd.com/item/1046730?tc=3.1.5.1046730.1&tp=44.1012965.1510.0.242.KuqcXyx-11-8jBuB	http://list.yhd.com/p/c0-b-a-s1-v0-p1-price-d0-pid9988-pt1012965-pl1087495-m0?tp=15.971321.569.0.1.Kuqc7vT-11-8jBuB		3	N3EA612QXNP63GBT8BSY2FGXP78R77GDBUQF		15.1046730.0.0.0.Kuqd51R-11-8jBuB			FHHWQNN5SB6Z1WNZDMVJP92DME3EPHUS	1624169		116.5.225.200				2015-07-23 00:00:00	214152214	http://hao.360.cn/	116				247					Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.122 Safari/537.36	Win32					buttonPosition		广东省	20			惠州市						15	Kuqd51R-11-8jBuB	1046730	15	Kuqd51R-11-8jBuB	1046730											1366*768			0	0	0						2									1		1437583366185
21507230000000006	http://list.yhd.com/c5342-0-81883/?tp=2092.0.0.0.0.KuqV6mD-11-33fsM	http://www.yhd.com/marketing/allproduct.html?tp=52.23586.156.0.1.KuqV3ax-11-33fsM		2	8G783CG44X7S1B662GPT5W693AN2KQSDFV9E		2092.0.0.0.0.KuqV6mD-11-33fsM			7R992P3JEJ1JPKB31TYSQKTS1S8CXZV9	6258	1	119.1.91.103		msessionid:5B4YDMPVPFQX1EMGEGW3CJM9UBCPQXRVW62N,uname:18785927169@phone,unionKey:6258,unionType:1,uid:00ab47ecc7cfe3c48d0c,websiteId:354682		2015-07-23 00:00:00	215657572	http://p.yiqifa.com/l?l=Cl7SYKqBR9evNBUENtPSpNM2W9sWgQ4dUJLqKKqx6wetNlBd6tbQNwVqRw4cRtVTPOKq5cByRwwOpBUBKny6pcgqPlyDpn4Wfp79MN7q6NKqWERm6pMLR9yV3Q4eKOosR96y!NtLWnjs496sRc4yYcgNYmPS3OKoWNjLWnK9UnsuUZgL18H_UmUmfcyuMIeEYO7_	36			23	300					Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36 QQBrowser/9.0.2315.400	Win32		115837	1				贵州省	23			黔西南布依族苗族自治州	29					52	KuqVDNG-11-33fsM	5342	2092	KuqV6mD-11-33fsM	0											1280*1024			0	0	0						1											1437580711401
21507230000000007	http://www.yhd.com/?tracker_u=105761690&uid=&website_id=E100020014|&forceId=5	http://f.17glink.com/Ealliance?m=yihaodian,E100020014,E25620,0,0,u_id=		3	6TGUNZJETD1SUT5ECGHNZCZM7AJ6U7U4A74X					BKF3RH1BRMYCQMWY9S2MFHHHTHY56Q5J	105761690		117.60.197.225		msessionid:D369669FEGHYFW38C8U42SVZ2SU4NNTT5FE4,unionKey:105761690,websiteId:E100020014|		2015-07-23 00:00:00		http://f.17glink.com/Ealliance?m=yihaodian,E100020014,E25620,0,0,u_id=	1			5	41					Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.0; .NET4.0C)	Win32							江苏省	5		2015-07-23 00:00:00	苏州市	86					1	KuqVXwN-00-CykUe	1														1280*800											1									1		1437580795921
21507230000000008				3	ffffffff-dca5-a1a6-ffff-ffffa163c683					JS5ATHF5K5UMD9MD13WEM1D7N7NSMC5M			183.131.104.132				2015-07-23 00:00:00	150872295					1	1					4.0.9	android							上海市	1			上海市						10000	dpgz5gI		10000	dpgz4wM								yhdapp	4.0.9	4.4.4	ardphone	768*1280	cmcc	wifi									1	1096461111	121.507367	31.277226							上海市-上海市-杨浦区-阜新路-182弄11-13号	
21507230000000009	http://item.yhd.com/item/49940946?tc=3.1.5.49940946.2&tp=52.23586.108.2.1.KuqRTK6-10-CZ^Ke	http://list.yhd.com/c23586-0-81436/b949881-3901/a-s1-v0-p1-price-d0-f06-m1-rt0-pid-mid0-k/?tc=3.0.21.6.11&tp=52.23586.1502.0.14.KuqRP`O-10-CZ^Ke		3	382EM9R9NZNUEXM8ED1RWARGQUTR6AB7SMAV		15.49940946.593.0.2.KuqVAu9-11-8^P8A			B38Y3EJBSWGXXAZ95HCAZ3TS4HN35KFV	6258		175.25.31.110		uid:00593b38d190ceb2adbb,websiteId:757683		2015-07-23 00:00:00	215756042	http://hao.360.cn/?src=lm&ls=n0106dab290	54				33					Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36	Win32					buttonPosition		河北省	4			沧州市						15	KuqVAu9-11-8^P8A	49940946	15	KuqVAu9-11-8^P8A	49940946											1366*768			593	0	2						2											1437580713052
21507230000000010				3	0392F8AB-663D-4FD9-865F-6352C4359F62					9P00S86HNEN9H7QEP7E18Z59FCXW333K			125.36.197.42				2015-07-23 00:00:00	73967059					3	23						iPhone							天津市	3			天津市						300000	MTQzNzU4MDc5NTg3NQ==	46361020	390000		46361020							yhdapp	4.0.9	8.4	iPhone	1242*2208	cucc	3g									1	8366231	117.205981	39.183261								
21507230000000011	http://item.m.yhd.com/item/17521520?tc=3.0.5.17521520.50&tp=5008.%E6%AF%95%E5%8A%A0%E7%B4%A2%E9%92%A2%E7%AC%94.185.0.50.KuqVQrS-10-jBQB	http://search.m.yhd.com/search/?req.keyword=%E6%AF%95%E5%8A%A0%E7%B4%A2%E9%92%A2%E7%AC%94&tp=5006.0.938.0.8.KuqTkfC-10-jBQB&fixedproid=20		3	E26783SUHZG8V9N9W6E1EFP1UBYBNE1PA2QW	undefined.undefined.0.0.0.undefined	5008.毕加索钢笔.185.0.50.KuqVQrS-10-jBQB	3.0.5.17521520.50		82D4VMXBYPV3KWK8ER4TD6DPN56UDZN4	104876243381		14.152.68.24		msessionid:JPZYUYSWD1791X2PPRGAP1QQU5YYVF7WU815,unionKey:104876243381		2015-07-23 00:00:00		http://m.yhd.com/1?tracker_u=104876243381	16	15330245	46899	20	237					Mozilla/5.0 (Linux; U; Android 4.4.4; zh-CN; HM NOTE 1S Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/10.5.2.598 U3/0.8.0 Mobile Safari/534.30	AndroidSystem							广东省	20			广州市		17521520				5048	KuqVYs2-10-jBQB	17521520	5008	KuqVQrS-10-jBQB	毕加索钢笔							br_uc	10.5.2.598	4.4.4		720*1280		unknown	185	0	50	3	0	17521520	5	50												1437580799220
21507230000000012				3	F2B5B9A9-4875-4702-83D2-0565AD367FA8					OGJFJV6D42XWY669ZRD166DB2V33G2NS			183.25.70.194				2015-07-23 00:00:00					3	20	247						iPhone							广东省	20			惠州市		50633483				300000	MTQzNzU4MDYzODA2NA==	50633483	200000		洗衣液 							yhdapp	4.0.9	8.3	iPhone	640*1136	cucc	3g	4		26						1	8366231	114.640495	22.939428								
